age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
67,?,233182,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,7,United-States,<=50K
38,?,212048,Prof-school,15,Divorced,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
22,?,88126,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
63,?,146196,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
82,?,194590,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
50,Local-gov,157043,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,2202,0,30,?,<=50K
25,?,156848,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,249147,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
18,?,261276,Some-college,10,Never-married,?,Own-child,Black,Female,0,1602,40,Cambodia,<=50K
20,?,37932,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,?,260953,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
65,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,Male,25124,0,80,United-States,>50K
19,?,169758,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
22,?,24008,Some-college,10,Never-married,?,Own-child,White,Male,0,0,72,United-States,<=50K
30,?,411560,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
59,Self-emp-not-inc,165315,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,43,United-States,>50K
32,Private,228357,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,?,<=50K
76,?,42209,9th,5,Widowed,?,Not-in-family,White,Male,0,0,25,United-States,<=50K
24,?,165350,HS-grad,9,Separated,?,Not-in-family,Black,Male,0,0,50,Germany,<=50K
42,?,195124,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,Dominican-Republic,<=50K
58,?,175017,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,25,United-States,<=50K
67,?,209137,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,165315,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,?,<=50K
19,?,61855,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,30,United-States,<=50K
19,?,225775,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
21,?,262280,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,40,United-States,<=50K
24,State-gov,27939,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,24,?,<=50K
66,?,186030,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
67,?,81761,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,<=50K
21,?,102323,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
17,?,161259,10th,6,Never-married,?,Other-relative,White,Male,0,0,12,United-States,<=50K
35,?,98080,Prof-school,15,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,4787,0,45,Japan,>50K
44,Private,228729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,?,<=50K
27,Private,209801,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,?,<=50K
59,?,182836,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K
31,Private,164707,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,?,<=50K
50,Self-emp-not-inc,401118,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,50,United-States,>50K
20,?,145917,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
40,Private,79586,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,?,>50K
51,?,182543,1st-4th,2,Separated,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
26,?,137951,10th,6,Separated,?,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K
33,Local-gov,293063,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,0,0,40,?,<=50K
43,Private,58447,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
46,?,280030,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,Mexico,<=50K
44,?,190205,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
28,?,161290,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
47,Private,246739,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,United-States,>50K
22,?,224238,Some-college,10,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
17,?,166759,12th,8,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
22,?,182387,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,12,Thailand,<=50K
71,?,52171,7th-8th,4,Divorced,?,Unmarried,White,Male,0,0,45,United-States,<=50K
33,Private,112847,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
34,Private,198613,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,?,<=50K
62,?,203126,9th,5,Never-married,?,Unmarried,White,Female,0,0,40,Dominican-Republic,<=50K
19,?,182590,10th,6,Never-married,?,Not-in-family,White,Female,0,0,38,United-States,<=50K
20,?,162667,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
43,Private,244172,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,?,<=50K
65,?,174904,HS-grad,9,Separated,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,?,380687,Bachelors,13,Married-civ-spouse,?,Wife,Black,Female,0,0,8,United-States,<=50K
28,Private,37821,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,55,?,<=50K
38,Private,103408,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,<=50K
25,?,178960,11th,7,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Private,340917,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2829,0,50,?,<=50K
47,?,99127,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
40,Private,214891,Bachelors,13,Married-spouse-absent,Transport-moving,Own-child,Other,Male,0,0,45,?,<=50K
66,?,186032,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,2964,0,30,United-States,<=50K
26,Private,90277,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,?,<=50K
65,Private,105491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
26,?,167835,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,<=50K
19,?,184308,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,30,United-States,<=50K
40,Self-emp-inc,209344,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,15,?,<=50K
27,?,204074,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,143604,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,29,?,<=50K
31,Self-emp-not-inc,162551,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,50,?,<=50K
25,?,126797,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,?,58798,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,44,United-States,<=50K
33,Private,134886,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,99999,0,30,United-States,>50K
46,?,233014,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
32,?,216908,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States,<=50K
26,?,256141,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
18,?,211177,12th,8,Never-married,?,Other-relative,Black,Male,0,0,20,United-States,<=50K
36,Private,361888,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,>50K
20,?,129240,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
84,?,127184,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
57,Private,122497,9th,5,Widowed,Other-service,Unmarried,Black,Male,0,0,52,?,<=50K
19,?,200790,12th,8,Married-civ-spouse,?,Other-relative,White,Female,15024,0,40,United-States,>50K
17,?,332666,10th,6,Never-married,?,Own-child,White,Female,0,0,4,United-States,<=50K
71,?,178295,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,3,United-States,<=50K
58,?,97634,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
56,State-gov,83696,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,38,?,<=50K
56,?,32604,Some-college,10,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
19,?,174871,Some-college,10,Never-married,?,Own-child,White,Male,0,0,23,United-States,<=50K
31,?,283531,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,20,United-States,<=50K
70,?,135339,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
33,Private,578701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,<=50K
20,?,86318,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,<=50K
53,Private,124076,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,United-States,>50K
20,?,327462,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,?,215743,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,270872,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,594,0,40,?,<=50K
46,?,81136,Assoc-voc,11,Divorced,?,Unmarried,White,Male,0,0,30,United-States,<=50K
21,?,303588,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
19,Private,254247,12th,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,?,<=50K
18,?,78181,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
19,?,45643,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
49,?,271346,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,15024,0,60,United-States,>50K
49,?,171411,9th,5,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Never-worked,462294,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
54,Self-emp-inc,304570,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,?,>50K
47,?,89806,Some-college,10,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
19,?,440417,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
36,?,168223,Bachelors,13,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,153583,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,?,<=50K
22,?,165065,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,Italy,<=50K
21,?,369084,Some-college,10,Never-married,?,Other-relative,White,Male,0,0,10,United-States,<=50K
17,?,48751,11th,7,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
71,?,176986,HS-grad,9,Widowed,?,Unmarried,White,Male,0,0,24,United-States,<=50K
21,?,380219,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
24,?,172152,Bachelors,13,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,25,Taiwan,<=50K
24,?,164574,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
17,?,806316,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
45,?,236612,11th,7,Divorced,?,Own-child,Black,Male,0,0,40,United-States,<=50K
62,?,113234,Masters,14,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
19,?,158603,10th,6,Never-married,?,Own-child,Black,Male,0,0,25,United-States,<=50K
31,?,76198,HS-grad,9,Separated,?,Own-child,White,Female,0,0,20,United-States,<=50K
64,?,178556,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,56,United-States,>50K
32,Private,251701,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,?,<=50K
22,Private,341610,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,?,<=50K
27,Local-gov,282664,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,45,?,<=50K
42,Self-emp-not-inc,269733,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,99999,0,80,United-States,>50K
27,Private,271603,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,24,?,<=50K
31,?,213771,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,36,United-States,<=50K
59,?,424468,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
69,?,320280,Some-college,10,Never-married,?,Not-in-family,White,Male,1848,0,1,United-States,<=50K
50,?,194186,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,<=50K
17,?,94366,10th,6,Never-married,?,Other-relative,White,Male,0,0,6,United-States,<=50K
18,?,379768,HS-grad,9,Never-married,?,Own-child,Other,Female,0,0,40,United-States,<=50K
30,Federal-gov,54684,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,?,<=50K
62,?,81578,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
70,?,148065,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States,>50K
46,Self-emp-inc,200949,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,?,<=50K
26,?,208994,Some-college,10,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
69,Self-emp-not-inc,240562,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
37,Private,186191,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,?,<=50K
21,Private,335570,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,?,<=50K
63,?,234083,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,2205,40,United-States,<=50K
41,?,211873,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,1628,5,?,<=50K
55,?,170994,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
72,?,271352,10th,6,Divorced,?,Not-in-family,White,Male,0,0,12,United-States,<=50K
39,?,281363,10th,6,Widowed,?,Unmarried,White,Female,0,0,15,United-States,<=50K
51,Private,178054,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,>50K
29,?,339100,11th,7,Divorced,?,Not-in-family,White,Female,3418,0,48,United-States,<=50K
30,Private,260782,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,?,<=50K
69,?,262352,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States,<=50K
20,?,66695,Some-college,10,Never-married,?,Own-child,Other,Female,594,0,35,United-States,<=50K
62,?,83439,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
63,?,221592,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
67,?,200862,10th,6,Never-married,?,Not-in-family,Black,Female,0,0,35,United-States,<=50K
68,?,40956,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
41,Self-emp-inc,120277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,<=50K
24,?,311949,HS-grad,9,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,45,?,<=50K
28,?,131310,12th,8,Married-civ-spouse,?,Wife,White,Female,0,0,20,Germany,<=50K
20,?,358783,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
19,?,217194,10th,6,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
30,?,101697,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,<=50K
70,?,149040,HS-grad,9,Widowed,?,Not-in-family,White,Female,2964,0,12,United-States,<=50K
44,Self-emp-inc,120277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,>50K
63,?,301611,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
44,Self-emp-not-inc,282722,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
58,?,353244,Bachelors,13,Widowed,?,Unmarried,White,Female,27828,0,50,United-States,>50K
30,?,361817,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50K
48,?,199763,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,<=50K
62,?,223447,12th,8,Divorced,?,Not-in-family,White,Male,0,0,40,Canada,<=50K
38,Self-emp-inc,478829,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
47,?,308242,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
60,?,120163,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,237943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,>50K
27,?,194024,9th,5,Separated,?,Unmarried,White,Female,0,0,50,United-States,<=50K
35,?,333305,Some-college,10,Married-civ-spouse,?,Own-child,White,Female,0,0,40,United-States,<=50K
21,?,140012,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
70,?,306563,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
49,?,57665,Bachelors,13,Divorced,?,Own-child,White,Female,0,0,40,United-States,<=50K
29,?,188675,Some-college,10,Divorced,?,Own-child,Black,Male,0,0,40,United-States,<=50K
32,Private,553405,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,50,United-States,>50K
24,State-gov,506329,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,?,<=50K
67,?,37170,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,3,United-States,<=50K
90,?,166343,1st-4th,2,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20,?,210474,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
65,?,191380,10th,6,Married-civ-spouse,?,Husband,White,Male,9386,0,50,United-States,>50K
41,Private,115932,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
31,Private,100252,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,99999,0,70,United-States,>50K
39,?,361838,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,6,United-States,>50K
22,?,210802,Some-college,10,Never-married,?,Not-in-family,Black,Female,0,0,35,United-States,<=50K
38,?,121135,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
50,?,123044,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,>50K
62,?,191118,Some-college,10,Married-civ-spouse,?,Husband,White,Male,7298,0,40,United-States,>50K
76,?,201986,11th,7,Widowed,?,Other-relative,White,Female,0,0,16,United-States,<=50K
62,?,199198,11th,7,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
39,Private,188069,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,<=50K
49,?,481987,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,187720,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,?,>50K
41,?,152880,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,28,United-States,<=50K
63,?,310396,9th,5,Married-civ-spouse,?,Husband,White,Male,5178,0,40,United-States,>50K
50,Self-emp-not-inc,132716,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
63,?,97823,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
30,?,298577,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
28,Private,373698,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,?,<=50K
35,?,226379,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Female,0,0,25,United-States,<=50K
21,?,277700,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,209317,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,40,?,<=50K
47,Private,267205,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,?,>50K
24,?,32616,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,187454,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,>50K
34,?,268127,12th,8,Separated,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Private,120781,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,?,>50K
29,Self-emp-not-inc,69132,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,99999,0,60,United-States,>50K
17,?,212125,10th,6,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
17,?,145258,11th,7,Never-married,?,Other-relative,White,Female,0,0,25,United-States,<=50K
41,Private,185145,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,?,>50K
60,?,139391,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,42,United-States,<=50K
18,?,172214,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,20,United-States,<=50K
60,?,141221,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,2163,25,South,<=50K
34,Private,182714,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,?,<=50K
20,?,220115,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
24,?,174182,11th,7,Married-civ-spouse,?,Wife,Other,Female,0,0,24,United-States,<=50K
20,?,189203,Assoc-acdm,12,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,?,218558,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
20,?,189740,Some-college,10,Never-married,?,Own-child,White,Female,0,0,32,United-States,<=50K
58,?,361870,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States,<=50K
20,?,169184,Some-college,10,Never-married,?,Other-relative,Black,Female,0,0,40,United-States,<=50K
28,?,30237,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
73,?,135601,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
21,?,116934,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
29,?,142443,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
26,Private,331861,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,?,<=50K
48,Private,107231,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
69,?,148694,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,?,180187,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,6,Italy,<=50K
32,Private,39223,10th,6,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,?,<=50K
55,State-gov,117357,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,70,?,>50K
62,?,141218,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50K
61,?,202106,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1902,40,United-States,>50K
19,?,199495,Some-college,10,Never-married,?,Own-child,White,Male,0,0,60,United-States,<=50K
68,Private,208478,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,?,<=50K
36,?,187983,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,107242,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,?,<=50K
37,Private,154571,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
40,Local-gov,150755,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,75,United-States,>50K
21,?,433330,Some-college,10,Never-married,?,Unmarried,White,Male,0,0,40,United-States,<=50K
23,?,138768,Bachelors,13,Never-married,?,Own-child,White,Male,2907,0,40,United-States,<=50K
33,?,211699,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
18,?,126154,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,129624,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,?,<=50K
61,?,394534,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,6,United-States,<=50K
18,?,67793,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,60,United-States,<=50K
22,?,154235,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,35,United-States,<=50K
18,?,71076,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,257343,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
22,?,61499,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,320451,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
47,Self-emp-inc,207540,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,<=50K
45,?,215943,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
20,?,201490,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
79,?,76641,Masters,14,Married-civ-spouse,?,Husband,White,Male,20051,0,40,Poland,>50K
45,Private,148995,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,30,United-States,>50K
63,?,424591,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
30,?,355571,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
21,?,175166,Some-college,10,Never-married,?,Own-child,White,Female,2176,0,40,United-States,<=50K
61,?,124648,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,31438,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,43,?,<=50K
65,?,106910,11th,7,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
